Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.5kg,63349.92
lenovo,notebook,15 3/5,1366x768,intel celeron dual core n3350 1.1ghz,4gb,128gb ssd,intel hd graphics 500,no os,1.9kg,14418.6336
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,2.3kg,71874.72
lenovo,notebook,17 1/3,ips panel 4k ultra hd 3840x2160,intel core i7 6820hq 2.7ghz,16gb,512gb ssd,nvidia quadro 3000m,windows 7,2.4kg,158135.04
lenovo,2 in 1 convertible,15 3/5,ips panel full hd / touchscreen 1920x1080,intel core i7 6500u 2.5ghz,4gb,256gb ssd,intel hd graphics 520,windows 10,1.8kg,45128.16
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,2.3kg,55922.688
lenovo,gaming,17 1/3,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce gtx 980m,windows 10,4.6kg,122010.6672
lenovo,notebook,14,ips panel 2560x1440,intel core i7 6600u 2.6ghz,16gb,256gb ssd,intel hd graphics 520,windows 7,1.1kg,139593.6
lenovo,ultrabook,12 1/2,ips panel full hd / touchscreen 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.3kg,91294.7472
lenovo,notebook,17 1/3,1600x900,intel core i5 6200u 2.3ghz,8gb,1.0tb hdd,amd radeon r5 m330,windows 10,3.0kg,35111.52
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 6300hq 2.3ghz,4gb,1tb hdd,nvidia geforce gtx 950m,windows 10,2.3kg,52054.56
lenovo,notebook,15 3/5,1366x768,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.1kg,28771.2
lenovo,ultrabook,12 1/2,ips panel touchscreen 2560x1440,intel core m 6y75 1.2ghz,8gb,512gb ssd,intel hd graphics 515,windows 10,0.99kg,74538.72
lenovo,gaming,17 1/3,ips panel full hd 1920x1080,intel core i7 6820hk 2.7ghz,32gb,512gb ssd +  1.0tb hybrid,nvidia geforce gtx 980m,windows 10,4.6kg,172627.2
lenovo,2 in 1 convertible,10,ips panel touchscreen 1920x1200,intel atom x5-z8550 1.44ghz,4gb,64gb flash storage,intel hd graphics 400,windows 10,0.69kg,34433.2656
lenovo,notebook,14,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,180gb ssd,intel hd graphics 520,windows 7,1.7kg,63882.72
lenovo,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,512gb ssd,nvidia geforce gtx 1050 ti,windows 10,2.4kg,63882.72
lenovo,2 in 1 convertible,15 3/5,ips panel full hd / touchscreen 1920x1080,intel core i5 6200u 2.3ghz,4gb,256gb ssd,intel hd graphics 520,windows 10,2.1kg,46193.76
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2.0ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,2.1kg,22857.12
lenovo,2 in 1 convertible,10,ips panel touchscreen 1920x1200,intel atom x5-z8550 1.44ghz,4gb,64gb flash storage,intel hd graphics 400,android,0.69kg,29250.72
lenovo,gaming,17 1/3,ips panel full hd 1920x1080,intel core i7 6820hk 2.7ghz,16gb,256gb ssd +  1.0tb hybrid,nvidia geforce gtx 980m,windows 10,4.6kg,146519.4672
lenovo,2 in 1 convertible,14,ips panel full hd / touchscreen 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.8kg,88924.32
lenovo,2 in 1 convertible,10,ips panel touchscreen 1920x1200,intel atom x5-z8550 1.44ghz,4gb,64gb flash storage,intel hd graphics 400,windows 10,0.69kg,25521.12
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1060,no os,2.4kg,52693.92
lenovo,2 in 1 convertible,14,ips panel full hd / touchscreen 1920x1080,intel core i7 6600u 2.6ghz,8gb,512gb ssd,nvidia quadro m500m,windows 7,1.8kg,109244.2464
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 6500u 2.5ghz,16gb,1.0tb hybrid,amd radeon r7 m360,windows 10,2.5kg,58554.72
lenovo,2 in 1 convertible,14,ips panel touchscreen 2560x1440,intel core i7 6600u 2.6ghz,16gb,512gb ssd,intel hd graphics 520,windows 10,2.8kg,130003.2
lenovo,2 in 1 convertible,14,ips panel touchscreen 2560x1440,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.27kg,124621.92
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2.0ghz,4gb,1tb hdd,intel hd graphics 520,no os,1.9kg,18061.92
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,1tb hdd,amd radeon r5 m330,no os,2.32kg,31914.72
lenovo,ultrabook,14,full hd 1920x1080,intel core i7 6600u 2.6ghz,12gb,512gb ssd,intel hd graphics 520,windows 7,1.4kg,122490.72
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,1.0tb hybrid,amd radeon r5 m330,windows 10,2.5kg,42010.7472
lenovo,ultrabook,14,full hd 1920x1080,intel core i7 6600u 2.6ghz,8gb,256gb ssd,intel hd graphics 520,windows 7,1.7kg,79866.72
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2.0ghz,8gb,1tb hdd,intel hd graphics 520,windows 10,2.2kg,24455.52
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.95kg,74059.2
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 6006u 2ghz,4gb,1tb hdd,nvidia geforce 920mx,windows 10,2.2kg,24935.04
lenovo,notebook,15 3/5,1366x768,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,no os,2.1kg,21205.44
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,1tb hdd,nvidia geforce 940mx,no os,2.2kg,37775.52
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 6500u 2.5ghz,4gb,1.0tb hybrid,intel hd graphics 520,windows 7,2.32kg,43956
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,512gb ssd,nvidia geforce gtx 960,windows 10,3.31kg,69530.4
lenovo,2 in 1 convertible,14,ips panel touchscreen 2560x1440,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.36kg,87219.36
lenovo,ultrabook,15 3/5,full hd 1920x1080,intel core i7 7500u 2.7ghz,6gb,256gb ssd,nvidia geforce 920m,windows 10,1.54kg,44275.68
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,1tb hdd,nvidia geforce gtx 1050,windows 10,2.4kg,43636.32
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2ghz,4gb,1tb hdd,amd radeon r5 m430,no os,1.9kg,19607.04
lenovo,notebook,15 3/5,1366x768,intel core i7 6500u 2.5ghz,8gb,500gb hdd,nvidia geforce 920mx,no os,2.2kg,33513.12
lenovo,notebook,15 3/5,1366x768,amd e-series 9000 2.2ghz,4gb,500gb hdd,amd radeon r2 graphics,windows 10,2.2kg,15930.72
lenovo,notebook,17 1/3,1600x900,intel core i5 7200u 2.5ghz,8gb,1tb hdd,intel hd graphics 620,no os,2.8kg,28717.92
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 960<u+039c>,windows 10,2.6kg,67772.16
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 6600u 2.6ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,2.3kg,81465.12
lenovo,gaming,15 3/5,ips panel full hd / touchscreen 1920x1080,intel core i7 6700hq 2.6ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce gtx 960m,windows 10,2.6kg,54825.12
lenovo,netbook,12 1/2,ips panel full hd / touchscreen 1920x1080,intel core i7 6500u 2.50ghz,16gb,512gb ssd,intel hd graphics 520,windows 10,1.3kg,87912
lenovo,notebook,13 1/3,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.4kg,79866.72
lenovo,notebook,15 3/5,full hd 1920x1080,amd a12-series 9720p 3.6ghz,6gb,256gb ssd,amd radeon 530,windows 10,2.2kg,31838.5296
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,no os,2.3kg,30529.44
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 6100u 2.3ghz,6gb,128gb ssd,nvidia geforce 920mx,windows 10,2.4kg,30316.32
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.9kg,57116.16
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,1.0tb hybrid,amd radeon r5 m330,windows 7,2.32kg,47685.6
lenovo,2 in 1 convertible,14,full hd / touchscreen 1920x1080,intel core i5 6200u 2.3ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,1.8kg,44382.7728
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,1tb hdd,nvidia geforce gtx 960m,windows 10,2.6kg,47898.72
lenovo,2 in 1 convertible,14,ips panel full hd / touchscreen 1920x1080,intel core i7 6500u 2.5ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,1.8kg,33992.64
lenovo,2 in 1 convertible,13 1/3,ips panel quad hd+ / touchscreen 3200x1800,intel core i7 6500u 2.5ghz,16gb,512gb ssd,intel hd graphics 520,windows 10,1.3kg,79866.72
lenovo,notebook,14,1366x768,intel celeron dual core n3050 1.6ghz,2gb,64gb flash storage,intel hd graphics,windows 10,1.5kg,12201.12
lg,ultrabook,15 3/5,ips panel full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.09kg,122490.72
lg,ultrabook,15 3/5,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.08kg,111834.72
lg,ultrabook,14,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,0.98kg,101178.72
mediacom,2 in 1 convertible,11 3/5,ips panel full hd / touchscreen 1920x1080,intel celeron dual core n3350 1.1ghz,4gb,32gb ssd,intel hd graphics 500,windows 10,1.16kg,15930.72
mediacom,notebook,13 1/3,ips panel full hd 1920x1080,intel celeron quad core n3450 1.1ghz,4gb,32gb ssd,intel hd graphics 500,windows 10,1.2kg,19660.32
mediacom,notebook,13 1/3,ips panel full hd 1920x1080,intel atom x5-z8350 1.44ghz,4gb,32gb flash storage,intel hd graphics,windows 10,1.35kg,13586.4
mediacom,notebook,14,full hd 1920x1080,intel atom x5-z8350 1.44ghz,4gb,32gb ssd,intel hd graphics,windows 10,1.4kg,13266.72
mediacom,notebook,14,ips panel full hd 1920x1080,intel celeron quad core n3450 1.1ghz,4gb,32gb ssd,intel hd graphics 500,windows 10,1.45kg,20725.92
mediacom,notebook,14,full hd 1920x1080,intel atom x5-z8350 1.44ghz,2gb,32gb flash storage,intel hd graphics,windows 10,1.4kg,12733.92
mediacom,notebook,14,ips panel full hd 1920x1200,intel atom z8350 1.92ghz,4gb,32gb hdd,intel hd graphics 400,windows 10,1.4kg,14119.2
microsoft,ultrabook,13 1/2,touchscreen 2256x1504,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,windows 10 s,1.252kg,58021.92
microsoft,ultrabook,13 1/2,touchscreen 2256x1504,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10 s,1.252kg,71395.2
microsoft,ultrabook,13 1/2,touchscreen 2256x1504,intel core i7 7660u 2.5ghz,16gb,512gb ssd,intel iris plus graphics 640,windows 10 s,1.25kg,137941.92
microsoft,ultrabook,13 1/2,touchscreen 2256x1504,intel core m m3-7y30 2.2ghz,4gb,128gb ssd,intel hd graphics 615,windows 10 s,1.252kg,52693.92
microsoft,ultrabook,33 1/2,touchscreen 2256x1504,intel core i7 7660u 2.5ghz,8gb,256gb ssd,intel iris plus graphics 640,windows 10 s,1.25kg,95850.72
microsoft,ultrabook,13 1/2,touchscreen 2256x1504,intel core i7 7600u 2.8ghz,8gb,256gb ssd,intel iris plus graphics 640,windows 10 s,1.252kg,99519.048
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  2tb hdd,nvidia geforce gtx 1070,windows 10,2.43kg,130482.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.7kg,58341.6
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1050 ti,windows 10,2.2kg,69210.72
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  2tb hdd,nvidia geforce gtx 1070,windows 10,1.8kg,119427.12
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.8kg,100699.2
msi,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.4kg,95850.72
msi,gaming,18 2/5,full hd 1920x1080,intel core i7 6920hq 2.9ghz,32gb,512gb ssd +  1tb hdd,nvidia gtx 980 sli,windows 10,4.4kg,149130.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,512gb ssd +  1tb hdd,nvidia geforce gtx 1070,windows 10,4.14kg,133146.72
msi,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1070,windows 10,2.8kg,111834.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1050 ti,windows 10,2.7kg,63882.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.7kg,75071.52
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd,nvidia geforce gtx 1050 ti,windows 10,2.7kg,71874.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1070,windows 10,2.8kg,119826.72
msi,gaming,15 3/5,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,256gb ssd,nvidia geforce gtx 1050,windows 10,2.2kg,54757.9872
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7820hk 2.9ghz,16gb,512gb ssd +  1tb hdd,nvidia geforce gtx 1070,windows 10,4.14kg,145401.12
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 6820hk 2.7ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce gtx 980m,windows 10,4.5kg,125154.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 6820hk 2.7ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce gtx 970m,windows 10,4.14kg,117162.72
msi,gaming,15 3/5,4k ultra hd 3840x2160,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  2tb hdd,nvidia geforce gtx 1060,windows 10,1.8kg,122490.72
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1070,windows 10,2.94kg,120831.5808
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050 ti,windows 10,2.2kg,63499.104
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.7kg,79215.1056
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.4kg,68944.32
msi,gaming,15 3/5,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,256gb ssd,nvidia geforce gtx 1050,windows 10,2.2kg,53168.112
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050 ti,windows 10,2.7kg,71847.0144
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,1.8kg,111593.8944
msi,gaming,14,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,1.6kg,100752.48
msi,gaming,15 3/5,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.2kg,58021.92
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,512gb ssd +  1tb hdd,nvidia geforce gtx 1070,windows 10,2.9kg,128671.2
msi,gaming,15 3/5,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,256gb ssd,nvidia geforce gtx 1050,windows 10,2.4kg,63882.72
msi,gaming,17 1/3,ips panel 4k ultra hd 3840x2160,intel core i7 6700hq 2.6ghz,16gb,512gb ssd +  2tb hdd,nvidia geforce gtx 1060,windows 10,2.43kg,141138.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1050 ti,windows 10,2.7kg,85194.72
msi,gaming,15 3/5,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.2kg,59668.8048
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.2kg,63882.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.7kg,63499.104
msi,gaming,17 1/3,ips panel full hd 1920x1080,intel core i7 6820hk 2.7ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 980m,windows 10,3.78kg,82351.6992
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.94kg,96916.32
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,1.8kg,102777.12
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1070,windows 10,3.78kg,133146.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,256gb ssd,nvidia geforce gtx 965m,windows 10,2.6kg,85194.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 960m,windows 10,2.9kg,80516.2032
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 6820hq 2.7ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 980m,windows 10,3.78kg,127818.72
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.4kg,60888.384
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1050 ti,windows 10,2.7kg,79536.384
msi,gaming,14,full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 970m,windows 10,1.7kg,94252.32
msi,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,1tb hdd,nvidia geforce gtx 1050,windows 10,2.2kg,44701.92
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce gtx 970m,windows 10,1.91kg,114731.5536
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.43kg,109165.392
msi,gaming,17 1/3,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.43kg,103842.1872
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.2kg,78647.1408
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.2kg,61218.72
msi,gaming,17 1/3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,2.7kg,85141.44
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 960m,windows 10,2.3kg,62284.32
msi,gaming,15 3/5,full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 960m,windows 10,2.4kg,65481.12
razer,gaming,17 1/3,4k ultra hd / touchscreen 3840x2160,intel core i7 7820hk 2.9ghz,32gb,1tb ssd,nvidia geforce gtx 1080,windows 10,3.49kg,324954.72
razer,gaming,14,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd,nvidia geforce gtx 1060,windows 10,1.95kg,138474.72
razer,gaming,14,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,512gb ssd,nvidia geforce gtx 1060,windows 10,1.95kg,154458.72
razer,ultrabook,12 1/2,ips panel 4k ultra hd / touchscreen 3840x2160,intel core i7 7500u 2.5ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.29kg,95850.72
razer,gaming,17 1/3,4k ultra hd / touchscreen 3840x2160,intel core i7 7820hk 2.9ghz,32gb,512gb ssd,nvidia geforce gtx 1080,windows 10,3.49kg,292986.72
razer,ultrabook,12 1/2,touchscreen / 4k ultra hd 3840x2160,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.25kg,54825.12
razer,gaming,14,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,1tb ssd,nvidia geforce gtx 1060,windows 10,1.95kg,186426.72
samsung,netbook,11 3/5,1366x768,intel celeron dual core n3060 1.6ghz,4gb,16gb flash storage,intel hd graphics 400,chrome os,1.15kg,14332.32
samsung,notebook,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.5kg,90522.72
samsung,ultrabook,13 1/3,full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,256gb ssd,intel hd graphics 620,windows 10,0.81kg,87858.72
samsung,ultrabook,13 1/3,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.31kg,85194.72
samsung,2 in 1 convertible,15,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16gb,256gb ssd,amd radeon 540,windows 10,1.71kg,95850.72
samsung,ultrabook,13 1/3,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,0.81kg,79866.72
samsung,ultrabook,15,full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,256gb ssd,nvidia geforce 940mx,windows 10,1.23kg,98514.72
samsung,ultrabook,15,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.17kg,90522.72
samsung,2 in 1 convertible,12 1/3,ips panel touchscreen 2400x1600,samsung cortex a72&a53 2.0ghz,4gb,32gb flash storage,arm mali t860 mp4,chrome os,1.15kg,35111.52
toshiba,notebook,15 3/5,1366x768,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.1kg,32074.56
toshiba,notebook,15 3/5,1366x768,intel core i3 6006u 2.2ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.1kg,23816.16
toshiba,notebook,15 3/5,1366x768,intel core i3 7100u 2.4ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,5.4kg,26053.92
toshiba,notebook,15 3/5,1366x768,intel core i5 7200u 2.5ghz,8gb,128gb ssd,intel hd graphics 620,windows 10,2.0kg,42251.04
toshiba,ultrabook,13 1/3,full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.2kg,72620.64
toshiba,notebook,15 3/5,1366x768,intel core i7 6500u 2.5ghz,8gb,500gb hdd,nvidia geforce 930m,windows 10,2.2kg,43263.36
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,nvidia geforce 930m,windows 10,2.2kg,55571.04
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,2.0kg,50243.04
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 6500u 2.5ghz,16gb,512gb ssd,nvidia geforce 930m,windows 10,2.4kg,74751.84
toshiba,ultrabook,13 1/3,full hd 1920x1080,intel core i7 6500u 2.5ghz,16gb,512gb ssd,intel hd graphics 520,windows 10,1.2kg,93080.16
toshiba,notebook,13 1/3,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.05kg,89084.16
toshiba,ultrabook,13 1/3,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,32gb,512gb ssd,intel hd graphics 620,windows 10,1.05kg,149130.72
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,500gb hdd,intel hd graphics 620,windows 10,2.0kg,45820.8
toshiba,ultrabook,14,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.24kg,99367.2
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,2.2kg,74538.72
